TradeID,Date,CommodityID,TraderID,Position,Volume,Price,Notional_EUR,PnL_EUR
TR002611,2024-06-18,COAL,T07,Long,1432,106.75,152861.36,591.47
TR002612,2024-06-18,PWR,T05,Long,1603,85.73,137418.8,-1489.72
TR002613,2024-06-18,GAS,T08,Short,1379,32.78,45201.0,270.7
TR002614,2024-06-18,COAL,T07,Short,358,106.81,38239.19,140.0
TR002615,2024-06-18,PWR,T06,Long,1901,87.67,166659.01,1489.36
TR002616,2024-06-18,GAS,T03,Long,779,32.47,25296.67,-278.75
TR002617,2024-06-18,PWR,T04,Short,1841,78.61,144717.24,-2805.51
TR002618,2024-06-18,CO2,T08,Short,364,63.77,23213.56,-344.38
TR002619,2024-06-18,GAS,T03,Short,362,34.8,12596.45,206.25
TR002620,2024-06-18,GAS,T02,Long,1585,35.16,55726.4,-853.35
TR002621,2024-06-18,GAS,T04,Short,1282,36.37,46631.28,755.91
TR002622,2024-06-18,GAS,T01,Short,801,32.68,26174.53,92.72
TR002623,2024-06-18,GAS,T07,Long,1429,33.89,48433.86,-1315.56
TR002624,2024-06-18,CO2,T08,Long,1988,60.69,120645.89,204.77
TR002625,2024-06-18,COAL,T06,Long,1408,106.27,149625.29,-683.19
TR002626,2024-06-18,COAL,T01,Short,729,114.8,83687.53,-1214.41
TR002627,2024-06-18,PWR,T05,Short,1005,84.63,85055.7,-245.19
TR002628,2024-06-18,CO2,T02,Long,1960,69.88,136961.26,1005.1
TR002629,2024-06-18,PWR,T06,Long,937,81.49,76355.43,917.56
TR002630,2024-06-19,COAL,T01,Short,699,109.7,76677.29,1616.36
TR002631,2024-06-19,GAS,T01,Short,73,32.32,2359.16,12.69
TR002632,2024-06-19,COAL,T07,Long,1649,109.98,181362.22,-5064.2
TR002633,2024-06-19,CO2,T08,Short,1258,65.01,81781.83,-165.76
TR002634,2024-06-19,CO2,T06,Short,1634,59.22,96766.22,3167.31
TR002635,2024-06-19,COAL,T02,Long,1569,108.29,169909.33,3451.4
TR002636,2024-06-19,GAS,T08,Short,1046,37.9,39640.17,931.01
TR002637,2024-06-19,GAS,T07,Short,1381,32.62,45051.17,173.86
TR002638,2024-06-19,PWR,T06,Long,1299,89.09,115726.38,330.14
TR002639,2024-06-19,COAL,T06,Long,485,109.11,52916.54,-1165.24
TR002640,2024-06-19,CO2,T07,Short,235,63.03,14812.76,359.01
TR002641,2024-06-19,PWR,T03,Short,923,86.09,79460.62,-1879.74
TR002642,2024-06-19,CO2,T08,Short,779,67.36,52473.25,-471.39
TR002643,2024-06-19,CO2,T06,Short,1324,64.69,85654.56,-1169.82
TR002644,2024-06-19,PWR,T07,Short,812,88.74,72056.04,54.47
TR002645,2024-06-19,PWR,T05,Short,249,82.41,20519.96,-149.86
TR002646,2024-06-19,PWR,T03,Long,1572,83.9,131886.24,-269.52
TR002647,2024-06-19,COAL,T04,Short,611,119.72,73145.96,109.46
TR002648,2024-06-19,CO2,T03,Long,163,59.56,9707.72,-131.21
TR002649,2024-06-19,COAL,T03,Long,983,113.56,111626.3,-1794.38
TR002650,2024-06-19,PWR,T01,Long,1177,83.6,98396.04,2483.01
TR002651,2024-06-19,GAS,T07,Long,712,34.44,24517.8,-482.0
TR002652,2024-06-19,GAS,T04,Long,635,33.62,21348.1,-380.19
TR002653,2024-06-19,GAS,T04,Long,628,34.61,21732.48,488.08
TR002654,2024-06-20,CO2,T03,Long,914,67.95,62103.56,-949.89
TR002655,2024-06-20,PWR,T01,Long,410,97.5,39975.63,565.51
TR002656,2024-06-20,COAL,T06,Long,875,112.79,98695.05,2260.51
TR002657,2024-06-20,CO2,T01,Long,1982,70.65,140027.96,1353.58
TR002658,2024-06-20,COAL,T02,Short,714,119.03,84987.79,209.89
TR002659,2024-06-20,PWR,T05,Short,155,105.26,16314.61,172.74
TR002660,2024-06-20,PWR,T02,Short,1493,87.56,130729.11,1857.88
TR002661,2024-06-20,PWR,T07,Long,715,86.96,62177.13,-926.01
TR002662,2024-06-20,COAL,T02,Long,397,110.03,43680.97,-668.76
TR002663,2024-06-20,GAS,T08,Short,1377,33.39,45978.5,76.28
TR002664,2024-06-20,CO2,T02,Long,1092,60.8,66395.69,383.0
TR002665,2024-06-20,GAS,T04,Long,1867,30.06,56116.41,-282.93
TR002666,2024-06-20,PWR,T05,Short,365,87.68,32003.32,-564.28
TR002667,2024-06-20,CO2,T05,Short,701,64.25,45036.35,-1120.76
TR002668,2024-06-20,CO2,T01,Long,1462,67.28,98362.96,-1943.84
TR002669,2024-06-20,CO2,T04,Long,981,69.46,68143.37,1451.86
TR002670,2024-06-21,GAS,T03,Short,1534,34.92,53573.97,-360.16
TR002671,2024-06-21,PWR,T05,Short,948,90.39,85688.51,-734.47
TR002672,2024-06-21,CO2,T04,Short,1852,65.81,121887.8,-1887.68
TR002673,2024-06-21,PWR,T04,Short,675,87.55,59093.52,-116.4
TR002674,2024-06-21,COAL,T06,Long,858,105.89,90854.5,-483.32
TR002675,2024-06-21,GAS,T01,Long,353,32.81,11583.1,-101.37
TR002676,2024-06-21,PWR,T08,Short,1950,85.78,167275.78,-950.5
TR002677,2024-06-21,CO2,T07,Short,1007,67.02,67493.82,432.08
TR002678,2024-06-21,PWR,T06,Short,168,89.87,15098.24,184.0
TR002679,2024-06-21,CO2,T05,Short,77,76.02,5853.85,-169.94
TR002680,2024-06-21,CO2,T04,Long,1075,63.77,68547.66,-15.62
TR002681,2024-06-21,PWR,T08,Short,1667,81.6,136022.28,-2996.55
TR002682,2024-06-21,COAL,T03,Short,1635,113.29,185227.21,-538.46
TR002683,2024-06-21,PWR,T02,Short,1392,102.39,142521.64,-3472.92
TR002684,2024-06-21,GAS,T02,Long,917,36.69,33640.5,-275.14
TR002685,2024-06-21,GAS,T08,Long,682,32.66,22272.63,221.53
TR002686,2024-06-21,PWR,T08,Short,1056,90.04,95085.98,-790.8
TR002687,2024-06-21,COAL,T08,Short,1195,113.09,135139.53,-108.31
TR002688,2024-06-21,COAL,T07,Short,1374,115.79,159090.59,-716.87
TR002689,2024-06-21,PWR,T07,Long,593,89.16,52870.01,-1637.06
TR002690,2024-06-21,COAL,T05,Long,1178,111.54,131392.46,-124.75
TR002691,2024-06-21,PWR,T07,Short,949,96.3,91388.35,1257.79
TR002692,2024-06-21,COAL,T04,Long,1092,108.28,118243.0,2083.48
TR002693,2024-06-21,COAL,T04,Short,274,111.16,30456.49,-308.04
TR002694,2024-06-21,CO2,T07,Short,316,66.21,20922.05,370.28
TR002695,2024-06-24,COAL,T08,Long,614,116.04,71250.34,203.09
TR002696,2024-06-24,CO2,T03,Short,894,59.65,53326.59,183.25
TR002697,2024-06-24,COAL,T02,Long,1354,110.1,149074.78,2982.37
TR002698,2024-06-24,CO2,T08,Long,1815,70.0,127053.24,306.99
TR002699,2024-06-24,COAL,T04,Short,983,111.78,109875.82,-512.32
TR002700,2024-06-24,CO2,T05,Long,1124,68.99,77547.91,-840.55
TR002701,2024-06-24,COAL,T07,Short,598,103.33,61793.19,25.65
TR002702,2024-06-24,COAL,T07,Short,803,107.19,86071.33,118.93
TR002703,2024-06-24,PWR,T02,Short,1472,84.97,125083.12,2743.13
TR002704,2024-06-24,GAS,T07,Long,1223,32.84,40158.21,-175.54
TR002705,2024-06-24,COAL,T04,Long,885,111.04,98270.19,-1443.76
TR002706,2024-06-24,COAL,T08,Short,494,114.65,56638.85,-540.8
TR002707,2024-06-24,PWR,T08,Long,529,93.08,49240.26,371.27
TR002708,2024-06-24,CO2,T07,Long,1608,62.58,100621.48,1802.52
TR002709,2024-06-24,CO2,T01,Short,1256,69.95,87859.88,-186.17
TR002710,2024-06-24,CO2,T01,Long,932,66.15,61647.39,-219.84
TR002711,2024-06-24,GAS,T03,Short,452,36.21,16365.38,-125.78
TR002712,2024-06-24,CO2,T07,Short,1566,64.51,101026.35,-3011.9
TR002713,2024-06-24,PWR,T05,Long,718,90.32,64850.83,-13.19
TR002714,2024-06-24,GAS,T05,Long,1690,35.62,60203.21,-816.71
TR002715,2024-06-25,COAL,T01,Short,836,108.89,91035.14,-809.35
TR002716,2024-06-25,COAL,T06,Short,728,107.87,78528.13,362.28
TR002717,2024-06-25,COAL,T01,Long,1361,107.67,146533.55,-3265.1
TR002718,2024-06-25,GAS,T06,Long,596,35.46,21136.54,-361.18
TR002719,2024-06-25,COAL,T02,Short,1693,108.56,183784.97,-1716.29
TR002720,2024-06-25,COAL,T05,Short,636,115.15,73233.47,-1465.13
TR002721,2024-06-25,COAL,T03,Long,1425,108.77,155001.39,-5020.21
TR002722,2024-06-25,PWR,T01,Short,1771,79.03,139957.92,912.73
TR002723,2024-06-25,PWR,T05,Short,1418,81.64,115758.74,611.58
TR002724,2024-06-25,CO2,T04,Short,1425,69.05,98396.87,470.86
TR002725,2024-06-25,COAL,T06,Long,532,108.62,57787.22,-357.17
TR002726,2024-06-25,GAS,T02,Long,1639,33.24,54482.36,-652.31
TR002727,2024-06-25,GAS,T05,Long,483,35.13,16968.63,-60.74
TR002728,2024-06-25,COAL,T04,Short,1784,115.79,206569.58,1063.3
TR002729,2024-06-25,GAS,T03,Short,237,33.7,7986.16,-15.35
TR002730,2024-06-25,COAL,T02,Long,1639,104.05,170539.13,-2549.61
TR002731,2024-06-25,COAL,T04,Long,828,114.19,94546.27,-120.23
TR002732,2024-06-25,GAS,T08,Long,611,32.11,19616.44,195.2
TR002733,2024-06-25,GAS,T06,Short,393,33.62,13211.2,142.65
TR002734,2024-06-25,CO2,T07,Long,1459,62.49,91167.78,759.93
TR002735,2024-06-25,CO2,T02,Long,1727,66.44,114745.06,1964.12
TR002736,2024-06-25,COAL,T04,Long,827,117.39,97084.87,1516.07
TR002737,2024-06-25,CO2,T06,Short,993,73.47,72959.58,618.44
TR002738,2024-06-25,CO2,T06,Long,437,63.85,27902.12,347.27
TR002739,2024-06-26,GAS,T06,Long,58,33.44,1939.79,-8.16
TR002740,2024-06-26,COAL,T08,Long,826,109.0,90034.32,-677.88
TR002741,2024-06-26,CO2,T03,Long,620,66.79,41411.39,55.97
TR002742,2024-06-26,PWR,T08,Long,1316,97.93,128869.37,-1419.71
TR002743,2024-06-26,PWR,T06,Short,60,87.84,5270.17,31.13
TR002744,2024-06-26,PWR,T02,Long,1052,82.68,86983.98,543.7
TR002745,2024-06-26,COAL,T03,Long,1563,115.71,180847.41,4943.77
TR002746,2024-06-26,PWR,T02,Long,941,86.18,81093.4,-521.13
TR002747,2024-06-26,GAS,T01,Short,190,34.77,6606.3,-117.21
TR002748,2024-06-26,PWR,T06,Long,713,90.47,64505.39,-1334.96
TR002749,2024-06-26,CO2,T05,Short,100,63.7,6370.16,49.72
TR002750,2024-06-26,COAL,T07,Short,423,108.64,45956.79,881.34
TR002751,2024-06-26,COAL,T04,Short,121,116.98,14154.86,-359.96
TR002752,2024-06-26,COAL,T01,Short,480,112.76,54126.67,1426.22
TR002753,2024-06-26,CO2,T01,Short,590,68.94,40672.03,-808.55
TR002754,2024-06-27,CO2,T08,Short,631,60.98,38480.88,-284.4
TR002755,2024-06-27,GAS,T06,Short,1168,32.93,38462.14,-658.17
TR002756,2024-06-27,PWR,T02,Short,170,89.79,15264.81,-551.03
TR002757,2024-06-27,PWR,T01,Long,289,80.3,23205.47,-807.06
TR002758,2024-06-27,PWR,T02,Short,1721,91.96,158265.54,-1158.53
TR002759,2024-06-27,GAS,T04,Short,492,35.84,17632.2,-260.25
TR002760,2024-06-27,COAL,T01,Short,73,117.5,8577.28,-97.15
TR002761,2024-06-27,PWR,T06,Short,1965,78.54,154339.21,488.13
TR002762,2024-06-27,PWR,T01,Long,711,94.3,67044.5,1132.31
TR002763,2024-06-27,GAS,T03,Long,992,34.26,33982.43,-63.11
TR002764,2024-06-27,COAL,T01,Short,797,105.38,83986.67,849.82
TR002765,2024-06-27,CO2,T07,Short,1629,72.25,117695.14,-2206.07
TR002766,2024-06-27,COAL,T06,Short,1694,114.9,194636.5,-619.42
TR002767,2024-06-27,GAS,T04,Long,54,33.15,1790.31,-1.39
TR002768,2024-06-27,CO2,T02,Short,1777,64.37,114384.32,326.36
TR002769,2024-06-27,CO2,T04,Long,1198,59.08,70776.99,785.75
TR002770,2024-06-27,COAL,T03,Short,464,114.93,53325.46,1391.22
TR002771,2024-06-27,COAL,T04,Long,210,111.21,23353.26,-35.7
TR002772,2024-06-27,GAS,T06,Long,638,34.11,21760.68,81.47
TR002773,2024-06-27,PWR,T04,Short,1394,98.61,137456.96,-2943.46
TR002774,2024-06-27,CO2,T01,Short,1333,69.07,92075.3,-159.72
TR002775,2024-06-27,GAS,T06,Short,609,34.77,21176.35,-247.5
TR002776,2024-06-27,CO2,T02,Short,1334,63.32,84466.81,914.48
TR002777,2024-06-27,COAL,T04,Short,890,114.74,102122.47,-1006.17
TR002778,2024-06-27,COAL,T04,Long,1526,116.39,177614.44,727.1
TR002779,2024-06-27,PWR,T06,Long,1731,85.35,147742.11,1250.66
TR002780,2024-06-27,PWR,T06,Long,322,90.09,29010.42,76.68
TR002781,2024-06-27,GAS,T08,Long,1943,36.9,71698.32,-1535.19
TR002782,2024-06-28,COAL,T05,Short,959,105.86,101518.28,820.94
TR002783,2024-06-28,COAL,T04,Long,1384,114.4,158323.01,225.75
TR002784,2024-06-28,GAS,T07,Long,1434,32.69,46870.52,-416.81
TR002785,2024-06-28,PWR,T02,Long,1764,94.23,166221.1,-466.41
TR002786,2024-06-28,COAL,T06,Short,535,113.77,60865.38,476.47
TR002787,2024-06-28,GAS,T04,Short,1122,35.67,40027.26,1277.26
TR002788,2024-06-28,COAL,T03,Short,1194,113.34,135331.34,4250.14
TR002789,2024-06-28,CO2,T03,Long,1247,73.29,91389.57,-517.25
TR002790,2024-06-28,PWR,T04,Long,960,91.5,87836.83,-246.09
TR002791,2024-06-28,CO2,T07,Short,1890,69.03,130469.16,1313.0
TR002792,2024-06-28,PWR,T08,Short,444,91.81,40764.6,665.49
TR002793,2024-06-28,CO2,T01,Long,1095,68.43,74929.05,105.71
TR002794,2024-06-28,CO2,T07,Long,1295,71.11,92088.92,-712.41
TR002795,2024-06-28,GAS,T06,Short,1848,34.37,63521.82,1174.44
TR002796,2024-06-28,GAS,T01,Long,52,36.86,1916.66,-28.02
TR002797,2024-06-28,COAL,T03,Short,256,115.49,29564.49,1210.95
TR002798,2024-06-28,PWR,T01,Long,1373,84.61,116164.86,2614.42
TR002799,2024-06-28,PWR,T01,Short,1449,84.46,122381.86,-1366.6
TR002800,2024-06-28,COAL,T01,Long,1163,112.0,130257.26,-1448.87
TR002801,2024-06-28,CO2,T03,Long,1632,64.01,104464.59,10.26
TR002802,2024-06-28,PWR,T07,Short,1224,94.3,115417.7,-359.46
TR002803,2024-06-28,COAL,T07,Long,970,109.63,106344.36,303.55
TR002804,2024-07-01,CO2,T04,Long,671,77.5,52005.69,1656.89
TR002805,2024-07-01,CO2,T05,Long,1694,67.52,114380.54,2136.44
TR002806,2024-07-01,COAL,T06,Long,1041,111.22,115776.57,1358.89
TR002807,2024-07-01,GAS,T08,Long,907,34.94,31688.32,-70.81
TR002808,2024-07-01,PWR,T07,Long,1855,90.85,168532.76,-3946.3
TR002809,2024-07-01,PWR,T05,Short,270,84.27,22752.58,140.18
TR002810,2024-07-01,GAS,T06,Short,757,34.15,25853.8,380.23
TR002811,2024-07-01,GAS,T03,Short,423,33.26,14070.82,-335.74
TR002812,2024-07-01,CO2,T08,Short,619,66.42,41113.87,-752.88
TR002813,2024-07-01,COAL,T06,Long,1912,109.43,209225.59,-3108.34
TR002814,2024-07-01,CO2,T04,Long,346,69.49,24044.89,55.63
TR002815,2024-07-01,CO2,T07,Long,850,68.56,58274.31,543.05
TR002816,2024-07-01,COAL,T07,Long,577,106.28,61323.06,154.39
TR002817,2024-07-01,PWR,T04,Long,838,82.26,68931.74,-74.35
TR002818,2024-07-01,COAL,T01,Long,320,118.33,37865.21,-229.3
TR002819,2024-07-01,GAS,T08,Short,181,34.56,6254.47,-2.01
TR002820,2024-07-01,PWR,T01,Short,374,82.31,30783.8,1051.7
TR002821,2024-07-01,CO2,T01,Long,1899,68.98,131000.81,-1585.62
TR002822,2024-07-01,COAL,T06,Short,1596,116.55,186017.3,-1310.17
TR002823,2024-07-01,PWR,T02,Short,1224,79.51,97315.55,-78.12
TR002824,2024-07-01,CO2,T03,Short,1151,71.77,82606.08,-2110.51
TR002825,2024-07-01,PWR,T08,Long,801,80.36,64370.59,-400.29
TR002826,2024-07-01,GAS,T07,Long,603,35.12,21179.66,125.89
TR002827,2024-07-01,GAS,T08,Short,794,35.89,28493.64,489.59
TR002828,2024-07-01,CO2,T07,Long,661,69.81,46141.87,1493.89
TR002829,2024-07-02,COAL,T08,Short,438,109.37,47903.1,68.7
TR002830,2024-07-02,COAL,T07,Long,1337,108.8,145465.69,930.33
TR002831,2024-07-02,CO2,T06,Long,1023,59.97,61346.84,26.28
TR002832,2024-07-02,PWR,T03,Short,117,93.36,10923.7,75.09
TR002833,2024-07-02,GAS,T05,Short,150,32.6,4890.41,-19.88
TR002834,2024-07-02,COAL,T08,Long,655,115.55,75685.7,721.03
TR002835,2024-07-02,PWR,T07,Short,73,83.7,6110.37,35.15
TR002836,2024-07-02,COAL,T05,Short,861,114.21,98331.92,770.66
TR002837,2024-07-02,CO2,T06,Short,1399,61.29,85743.22,-733.14
TR002838,2024-07-02,GAS,T08,Long,1452,33.7,48935.31,-1233.75
TR002839,2024-07-02,COAL,T08,Short,1993,121.34,241827.11,438.51
TR002840,2024-07-02,GAS,T01,Long,1452,33.99,49351.48,822.52
TR002841,2024-07-02,COAL,T07,Short,1482,108.98,161504.42,3495.41
TR002842,2024-07-02,GAS,T05,Short,524,34.56,18111.89,-9.13
TR002843,2024-07-02,COAL,T02,Short,267,108.51,28972.8,-742.46
TR002844,2024-07-02,COAL,T02,Long,1501,117.43,176258.31,1106.49
TR002845,2024-07-02,COAL,T08,Short,1193,112.27,133939.73,-5777.74
TR002846,2024-07-02,PWR,T03,Short,1722,81.83,140912.39,-1101.36
TR002847,2024-07-02,GAS,T07,Short,1917,33.57,64358.52,926.62
TR002848,2024-07-02,PWR,T01,Long,1669,92.3,154046.19,269.53
TR002849,2024-07-02,PWR,T07,Short,1763,85.45,150651.78,1381.74
TR002850,2024-07-02,PWR,T05,Long,1625,93.26,151544.16,179.99
TR002851,2024-07-02,CO2,T07,Long,1787,71.16,127160.92,-1273.64
TR002852,2024-07-03,COAL,T07,Short,1432,111.58,159783.12,-1460.82
TR002853,2024-07-03,COAL,T01,Long,1753,112.34,196931.89,-2908.33
TR002854,2024-07-03,CO2,T07,Long,1896,67.35,127704.38,-3768.41
TR002855,2024-07-03,PWR,T03,Long,1508,82.23,124002.99,-2784.25
TR002856,2024-07-03,GAS,T03,Short,517,33.87,17510.53,76.33
TR002857,2024-07-03,COAL,T01,Short,889,107.4,95481.46,864.88
TR002858,2024-07-03,GAS,T02,Long,1150,34.13,39244.05,198.42
TR002859,2024-07-03,PWR,T02,Short,269,88.15,23712.91,-300.33
TR002860,2024-07-03,CO2,T07,Short,854,58.51,49968.67,262.55
TR002861,2024-07-03,PWR,T08,Short,1110,92.15,102282.85,508.79
TR002862,2024-07-03,PWR,T06,Short,464,92.34,42846.7,788.6
TR002863,2024-07-03,CO2,T05,Short,213,72.62,15467.63,189.78
TR002864,2024-07-03,GAS,T02,Short,945,33.9,32037.43,260.8
TR002865,2024-07-03,COAL,T03,Short,762,110.29,84039.03,-266.57
TR002866,2024-07-03,COAL,T07,Long,845,115.09,97252.7,809.44
TR002867,2024-07-03,GAS,T06,Short,184,34.81,6405.47,-18.95
TR002868,2024-07-03,COAL,T01,Long,1021,111.36,113694.56,2064.21
TR002869,2024-07-03,COAL,T02,Long,786,111.76,87839.44,-1407.64
TR002870,2024-07-03,GAS,T06,Long,1710,35.7,61039.69,144.85
TR002871,2024-07-03,PWR,T08,Long,357,74.12,26460.65,-122.98
TR002872,2024-07-03,PWR,T01,Long,1304,94.55,123289.99,1338.93
TR002873,2024-07-03,GAS,T08,Short,151,33.81,5105.0,-33.92
TR002874,2024-07-03,PWR,T08,Short,392,86.85,34044.07,-353.23
TR002875,2024-07-03,CO2,T01,Short,359,65.6,23549.29,417.36
TR002876,2024-07-03,PWR,T07,Short,942,92.98,87587.72,-245.25
TR002877,2024-07-04,PWR,T05,Long,1213,76.9,93280.44,419.63
TR002878,2024-07-04,PWR,T02,Short,1553,90.45,140474.59,2015.89
TR002879,2024-07-04,COAL,T08,Short,167,113.02,18874.24,-231.42
TR002880,2024-07-04,COAL,T01,Long,1190,104.78,124689.74,-426.85
TR002881,2024-07-04,PWR,T01,Short,923,90.36,83399.44,170.07
TR002882,2024-07-04,CO2,T06,Long,477,66.16,31557.58,119.71
TR002883,2024-07-04,COAL,T06,Long,963,113.5,109299.01,-1206.86
TR002884,2024-07-04,PWR,T02,Long,1658,89.72,148760.18,837.39
TR002885,2024-07-04,PWR,T08,Long,661,99.93,66055.72,556.56
TR002886,2024-07-04,GAS,T05,Long,1724,33.66,58030.45,601.57
TR002887,2024-07-04,COAL,T04,Long,1886,114.68,216279.67,1064.0
TR002888,2024-07-04,CO2,T06,Long,1512,63.73,96365.99,1178.52
TR002889,2024-07-04,CO2,T06,Long,279,70.59,19694.6,-400.83
TR002890,2024-07-04,PWR,T03,Long,1024,87.96,90070.0,669.54
TR002891,2024-07-04,GAS,T08,Long,1236,31.19,38546.83,-905.69
TR002892,2024-07-04,COAL,T01,Short,294,113.92,33492.76,35.93
TR002893,2024-07-04,COAL,T01,Long,1719,114.35,196570.09,2947.36
TR002894,2024-07-04,GAS,T07,Short,691,33.56,23190.97,60.37
TR002895,2024-07-04,COAL,T07,Long,798,112.31,89625.08,1009.62
TR002896,2024-07-04,COAL,T01,Long,1947,115.96,225777.24,5504.86
TR002897,2024-07-04,COAL,T04,Long,668,114.9,76752.95,517.01
TR002898,2024-07-05,COAL,T03,Short,1921,108.96,209309.71,4229.73
TR002899,2024-07-05,CO2,T01,Long,1207,71.7,86542.41,-2763.2
TR002900,2024-07-05,COAL,T04,Long,301,108.9,32778.96,275.55
TR002901,2024-07-05,PWR,T03,Long,674,92.34,62233.87,1828.07
TR002902,2024-07-05,GAS,T07,Long,1166,33.21,38720.93,469.09
TR002903,2024-07-05,PWR,T03,Long,242,87.03,21061.88,235.52
TR002904,2024-07-05,PWR,T07,Short,1610,87.19,140382.97,1669.06
TR002905,2024-07-05,COAL,T06,Short,1648,104.95,172965.79,-1841.05
TR002906,2024-07-05,COAL,T03,Short,651,114.41,74478.78,-245.41
TR002907,2024-07-05,COAL,T05,Short,697,110.05,76703.86,1496.45
TR002908,2024-07-05,CO2,T05,Long,791,72.72,57519.05,-583.6
TR002909,2024-07-05,COAL,T06,Short,530,112.26,59497.65,475.54
TR002910,2024-07-05,CO2,T04,Short,98,69.33,6794.12,38.63
TR002911,2024-07-05,GAS,T03,Long,224,30.46,6822.49,10.18
TR002912,2024-07-05,COAL,T05,Long,1572,111.0,174485.09,-1340.51
TR002913,2024-07-05,COAL,T08,Long,1452,112.12,162799.23,536.26
TR002914,2024-07-05,CO2,T08,Long,567,68.21,38675.05,-450.49
TR002915,2024-07-05,PWR,T04,Long,1646,93.1,153238.34,201.76
TR002916,2024-07-05,GAS,T02,Short,1891,34.29,64846.4,119.9
TR002917,2024-07-05,PWR,T06,Long,1983,98.4,195129.51,-4180.67
TR002918,2024-07-05,CO2,T01,Long,1646,72.17,118790.57,-164.01
TR002919,2024-07-08,CO2,T06,Short,381,55.58,21176.86,-169.57
TR002920,2024-07-08,COAL,T05,Long,749,114.49,85752.38,-416.07
TR002921,2024-07-08,COAL,T02,Long,1661,103.99,172732.96,1616.35
TR002922,2024-07-08,GAS,T06,Long,1808,32.5,58758.0,35.33
TR002923,2024-07-08,GAS,T04,Long,1650,32.55,53708.86,435.74
TR002924,2024-07-08,GAS,T06,Short,1664,33.21,55267.55,-365.77
TR002925,2024-07-08,CO2,T02,Short,1631,60.48,98644.92,539.55
TR002926,2024-07-08,COAL,T08,Long,817,111.32,90951.76,-690.87
TR002927,2024-07-08,COAL,T02,Short,207,111.9,23163.61,-26.79
TR002928,2024-07-08,COAL,T04,Long,844,111.77,94337.29,65.51
TR002929,2024-07-08,GAS,T04,Long,351,34.45,12091.6,91.72
TR002930,2024-07-08,COAL,T06,Long,1886,112.22,211639.13,-3141.74
TR002931,2024-07-08,COAL,T06,Long,1828,110.91,202736.3,4686.54
TR002932,2024-07-08,CO2,T05,Long,1661,71.45,118685.48,-2848.6
TR002933,2024-07-08,PWR,T05,Long,1820,79.38,144466.07,-1919.9
TR002934,2024-07-08,GAS,T07,Long,448,31.35,14044.73,257.69
TR002935,2024-07-08,PWR,T07,Long,1289,85.41,110091.8,-2335.66
TR002936,2024-07-08,CO2,T05,Short,1772,77.67,137627.07,207.35
TR002937,2024-07-08,PWR,T03,Long,1150,86.6,99592.98,-2866.67
TR002938,2024-07-08,COAL,T05,Short,744,106.92,79544.89,1556.85
TR002939,2024-07-08,COAL,T03,Long,1287,119.45,153726.65,598.11
TR002940,2024-07-09,GAS,T02,Long,1329,33.38,44355.58,529.13
TR002941,2024-07-09,GAS,T01,Long,1514,33.94,51385.95,-328.06
TR002942,2024-07-09,GAS,T01,Long,1097,32.24,35365.23,-505.53
TR002943,2024-07-09,COAL,T05,Long,1803,110.65,199493.02,4691.03
TR002944,2024-07-09,CO2,T01,Short,574,69.22,39729.42,-216.86
TR002945,2024-07-09,CO2,T03,Long,1659,64.74,107398.93,2229.12
TR002946,2024-07-09,CO2,T05,Long,907,66.27,60111.27,-592.7
TR002947,2024-07-09,COAL,T01,Short,1799,111.57,200708.76,4734.97
TR002948,2024-07-09,PWR,T01,Long,765,86.34,66051.15,1698.87
TR002949,2024-07-09,GAS,T08,Long,1253,35.44,44404.44,-373.52
TR002950,2024-07-09,CO2,T08,Long,1791,65.22,116801.7,-1510.53
TR002951,2024-07-09,COAL,T02,Long,1919,115.14,220959.78,-1664.56
TR002952,2024-07-09,COAL,T03,Long,1607,105.27,169163.06,873.08
TR002953,2024-07-09,GAS,T04,Long,1702,36.02,61314.2,-2045.31
TR002954,2024-07-09,CO2,T02,Short,1342,67.02,89942.37,23.45
TR002955,2024-07-09,COAL,T05,Short,560,110.73,62011.03,-132.23
TR002956,2024-07-09,COAL,T05,Short,448,106.83,47858.01,805.16
TR002957,2024-07-09,COAL,T05,Short,1477,104.78,154759.48,2273.06
TR002958,2024-07-09,GAS,T06,Long,364,35.84,13046.74,-62.85
TR002959,2024-07-09,PWR,T04,Long,1540,83.58,128714.38,202.44
TR002960,2024-07-09,COAL,T05,Short,1986,107.86,214206.63,2622.1
TR002961,2024-07-09,GAS,T02,Short,1482,34.04,50445.22,-403.81
TR002962,2024-07-09,COAL,T07,Short,1953,107.16,209274.72,5566.26
TR002963,2024-07-09,COAL,T01,Long,869,111.18,96619.2,251.54
TR002964,2024-07-09,PWR,T05,Short,1676,89.29,149653.29,2352.24
TR002965,2024-07-09,GAS,T07,Long,1020,35.19,35894.61,-148.58
TR002966,2024-07-10,PWR,T08,Long,1881,80.58,151565.32,-3611.75
TR002967,2024-07-10,GAS,T05,Long,1303,35.12,45765.25,-295.83
TR002968,2024-07-10,PWR,T02,Long,118,90.22,10646.07,85.35
TR002969,2024-07-10,PWR,T03,Short,185,87.27,16145.5,164.76
TR002970,2024-07-10,GAS,T03,Short,1788,31.61,56512.82,515.02
TR002971,2024-07-10,COAL,T08,Long,529,111.24,58846.71,552.22
TR002972,2024-07-10,GAS,T07,Short,300,33.57,10071.1,-27.28
TR002973,2024-07-10,GAS,T08,Short,1516,34.98,53026.3,-12.21
TR002974,2024-07-10,COAL,T05,Short,599,107.58,64443.02,-127.42
